unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|file_name_4|image_url_4|file_name_5|image_url_5|file_name_6|image_url_6|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
S2010041200194150000|delhaize||||||||2026_03_15|"Lipton | Iced Tea | Ice Tea | Bruisende | zero 6 x 1,5 l"|Lipton||5|l||eshop|Koude en warme dranken|Frisdrank|Iced tea|Bruisende iced tea|"Ice Tea | Bruisende | zero"||13.99|13.99|||||||||||1.55|||EUR|"eshop > Koude en warme dranken > Frisdrank > Iced tea > Bruisende iced tea > Ice Tea | Bruisende | zero"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Iced-tea/Bruisende-iced-tea/Ice-Tea-Bruisende-zero/p/S2010041200194150000||Lipton Ice Tea Bruisende Ijsthee Original Zero is een verfrissende ijsthee zonder suiker verkrijgbaar in 6 flessen van 1,5 L. Lipton Ice Tea Original Zero is een light frisdrank op basis van thee-extract zonder suiker. • Thee-extract • Bruisende ijsthee zonder suiker • Rainforest Alliance CertifiedTM • Multipack||Na opening gekoeld bewaren en beperkt houdbaar.|||||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 330MLT'], 'Energie': ['9 KJ', '30 KJ'], 'Kilocalorieën': ['2 KCAL', '7 KCAL'], 'Vetten waarvan': ['0 g', '0 g (1%)'], 'Verzadigde vetten': ['0 g', '0 g (1%)'], 'Koolhydraten waarvan': ['0 g', '0.6 g (1%)'], 'Suikers': ['0 g', '0 g (1%)'], 'Eiwitten': ['0 g', '0 g (1%)'], 'Zout': ['0.11 g', '0.38 g (6%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/h8e/hfc/12569219858462.jpg|||||||||||751400|||||||||||Unilever -  Benelux - PO Box 10024, 1070 Anderlecht||||||||1500MLT||6 x 1,5 l|Koolzuurhoudend water, voedingszuur (citroenzuur), thee-extract⁽¹⁾ (0,3%), zuurteregelaar (trinatriumcitraat), citroensap uit geconcentreerd sap (0,1%), aroma&apos;s, antioxidant (ascorbinezuur), zoetstoffen (sucralose, acesulfaam-K). ⁽¹⁾Rainforest Alliance Certified. More information on ra.org.||True||S2010041200194150000P|||||||||
S2007021400922200000|delhaize||||||||2026_03_15|"Sprite | Limonade | Citroen Limoen | Zonder suiker | PET 4 x 1,5 l"|Sprite||5|l||eshop|Koude en warme dranken|Frisdrank|Andere bruisende frisdranken|Citroen|"Limonade | Citroen Limoen | Zonder suiker | PET"||9.45|9.45|||12/03/26|26/03/2026|||2+1 gratis||||1.58|||EUR|"eshop > Koude en warme dranken > Frisdrank > Andere bruisende frisdranken > Citroen > Limonade | Citroen Limoen | Zonder suiker | PET"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Andere-bruisende-frisdranken/Citroen/Limonade-Citroen-Limoen-Zonder-suiker-PET/p/S2007021400922200000||Sprite No Sugar is wereldwijd één van de meest favoriete frisdranken. Deze enige echte Sprite zonder suiker is bruisend fris, met natuurlijke aroma's van citroen en limoen. Drink hem ijskoud, want zo verfrist hij het best.||Koel, droog, geurvrij en uit het zonlicht bewaren.|||||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 250MLT'], 'Energie': ['5 KJ', '12 KJ (0%)'], 'Kilocalorieën': ['1 KCAL', '3 KCAL (0%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['0 g', '0 g (0%)'], 'Suikers': ['0 g', '0 g (0%)'], 'Eiwitten': ['0 g', '0 g (0%)'], 'Zout': ['0.03 g', '0.09 g (1%)']}|||||||||||||||Zero sugar|||||||||||||||||https://www.delhaize.be/medias/sys_master/products/hd5/h59/13310109351966.jpg|||||||||||332169|||||||||||The Coca-Cola Company - BP/PB/PF 400 - B-1070 Bruxelles/Brussel/Brüssel||||||||4 piece(s)||4 x 1,5 l|Sprankelend water; voedingszuren citroenzuur, wijnsteenzuur; zuurteregelaar natriumcitraten; zoetstoffen aspartaam, acesulfaam-K, sucralose; natuurlijke citroen-limoen aroma&apos;s.||True||S2007021400922200000P|||||||||
S2018082000104420099|delhaize||||||||2026_03_15|"Coca-Cola | Zero Sugar en zonder cafeïne | PET 6 x 50 cl"|Coca-Cola||50|cl||eshop|Koude en warme dranken|Frisdrank|Cola|Cola zero|"Zero Sugar en zonder cafeïne | PET"||10.09|10.09|||12/03/26|19/03/2026|||2 producten=gratis levering||||3.36|||EUR|"eshop > Koude en warme dranken > Frisdrank > Cola > Cola zero > Zero Sugar en zonder cafeïne | PET"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Cola/Cola-zero/Zero-Sugar-en-zonder-cafeine-PET/p/S2018082000104420099||Coca-Cola Zero sugar cafeïnevrij schenkt je de authentieke smaak die je van jouw Coca-Cola verwacht, maar dan zonder suiker en zonder cafeïne. Deze suikervrije Coca-Cola serveer je best ijskoud.||Koel, droog en uit het zonlicht bewaren.|||||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 250MLT'], 'Energie': ['1.4 KJ', '4 KJ (0%)'], 'Kilocalorieën': ['0.3 KCAL', '1 KCAL (0%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['0 g', '0 g (0%)'], 'Suikers': ['0 g', '0 g (0%)'], 'Eiwitten': ['0 g', '0 g (0%)'], 'Zout': ['0.01 g', '0.03 g (0%)']}|||||||||||||||Zero Sugar, Zero Calories; Zero calorieën|||||||||||||||||https://www.delhaize.be/medias/sys_master/h96/h3d/12566184230942.jpg|||||||||||18410|||||||||||The Coca-Cola Company - BP/PB/PF 400 - B-1070 Bruxelles/Brussel/Brüssel||||||||6 piece(s)||6 x 50 cl|Sprankelend water; kleurstof E150d; voedingszuur E338; zoetstoffen aspartaam, acesulfaam-K; zuurteregelaar E331; nnatuurlijke aroma||False||S2018082000104420099P|||||||||
S2021020200503970099|delhaize||||||||2026_03_15|"Sprite | Sprite | Zero | Blik | Sleek 6 x 33 cl"|Sprite||33|cl||eshop|Koude en warme dranken|Frisdrank|Andere bruisende frisdranken|Citroen|"Sprite | Zero | Blik | Sleek"||5.69|5.69|||||||||||2.87|||EUR|"eshop > Koude en warme dranken > Frisdrank > Andere bruisende frisdranken > Citroen > Sprite | Zero | Blik | Sleek"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Andere-bruisende-frisdranken/Citroen/Sprite-Zero-Blik-Sleek/p/S2021020200503970099||Sprite Zero No Sugar is wereldwijd één van de meest favoriete frisdranken. Deze enige echte Sprite zonder suiker is bruisend fris, met natuurlijke aroma's van citroen en limoen. Drink hem ijskoud, want zo verfrist hij het best.||Koel, droog, geurvrij en uit het zonlicht bewaren.|||||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 330MLT'], 'Energie': ['5 KJ', '17 KJ (0%)'], 'Kilocalorieën': ['1 KCAL', '3 KCAL (0%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['0 g', '0 g (0%)'], 'Suikers': ['0 g', '0 g (0%)'], 'Eiwitten': ['0 g', '0 g (0%)'], 'Zout': ['0.03 g', '0.1 g (2%)']}|||||||||||||||Zero sugar|||||||||||||||||https://www.delhaize.be/medias/sys_master/h55/h1e/12568792039454.jpg|||||||||||51656|||||||||||The Coca-Cola Company - BP/PB/PF 400 - B-1070 Bruxelles/Brussel/Brüssel||||||||6 piece(s)||6 x 33 cl|Sprankelend water; voedingszuren citroenzuur, wijnsteenzuur; zuurteregelaar natriumcitraten; zoetstoffen aspartaam, acesulfaam-K, sucralose; natuurlijke citroen-limoen aroma&apos;s.||True||S2021020200503970099P|||||||||
S1989101300194370000|delhaize||||||||2026_03_15|"Canada Dry | Ginger Ale | PET 1,5 l"|Canada Dry||5|l||eshop|Koude en warme dranken|Frisdrank|Andere bruisende frisdranken|Andere bruisende frisdranken|"Ginger Ale | PET"||3.39|3.39|||||||||||2.26|||EUR|"eshop > Koude en warme dranken > Frisdrank > Andere bruisende frisdranken > Andere bruisende frisdranken > Ginger Ale | PET"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Andere-bruisende-frisdranken/Andere-bruisende-frisdranken/Ginger-Ale-PET/p/S1989101300194370000||Canada Dry is een verfrissende drank met een gouden kleur en een delicate gembersmaak. Het unieke recept zal u meevoeren naar het Canadese buitenleven!||Uit de zon en op een koele plaats bewaren.||Koel schenken.|||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 200MLT'], 'Energie': ['88 KJ', '177 KJ (2%)'], 'Kilocalorieën': ['21 KCAL', '42 KCAL (2%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['4.9 g', '9.8 g (4%)'], 'Suikers': ['4.9 g', '9.8 g (11%)'], 'Eiwitten': ['0 g', '0 g (0%)'], 'Zout': ['0.01 g', '0.02 g (0%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/products/h30/h60/13114552778782.jpg||https://www.delhaize.be/medias/sys_master/products/he4/h85/13114553368606.jpg|||||||||751622|||||||||||Schweppes Suntory Benelux - Ildefonse Vandammestraat 5-7, 1560 Hoeilaart, België/Belgique||||||||1.5LTR||1,5 l|Koolzuurhoudend water, suiker, natuurlijk gemberaroma met andere natuurlijke aroma&apos;s, zuurteregelaars citroenzuur en appelzuur, zoetstoffen acesulfaam K en sucralose, kleurstof E150d.||True||S1989101300194370000P|||||||||
S2009032502194400000|delhaize||||||||2026_03_15|"Lipton | Ice Tea | Bruisende | Original 6 x 50 cl"|Lipton||50|cl||eshop|Koude en warme dranken|Frisdrank|Iced tea|Bruisende iced tea|"Ice Tea | Bruisende | Original"||8.69|8.69|||||||||||2.9|||EUR|"eshop > Koude en warme dranken > Frisdrank > Iced tea > Bruisende iced tea > Ice Tea | Bruisende | Original"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Iced-tea/Bruisende-iced-tea/Ice-Tea-Bruisende-Original/p/S2009032502194400000||Lipton Ice Tea Bruisende Ijsthee Original is een verfrissende ijsthee. Lipton Ice Tea Original is een frisdrank op basis van thee-extract gezoet met suiker en zoetstoffen van natuurlijke oorsprong.||||IJskoud serveren. Lipton Ice Tea bevat thee-extract. Een licht bezinksel is mogelijk.||Zwaveldioxide of sulfieten|||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 250MLT'], 'Energie': ['84 KJ', '210 KJ (3%)'], 'Kilocalorieën': ['20 KCAL', '50 KCAL (3%)'], 'Vetten waarvan': ['0 g', '0 g (1%)'], 'Verzadigde vetten': ['0 g', '0 g (1%)'], 'Koolhydraten waarvan': ['4.6 g', '12 g (5%)'], 'Suikers': ['4.4 g', '11 g (12%)'], 'Eiwitten': ['0 g', '0 g (1%)'], 'Zout': ['0.11 g', '0.28 g (5%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/h36/hd8/12568892047390.jpg||https://www.delhaize.be/medias/sys_master/h08/hee/12568892637214.jpg||https://www.delhaize.be/medias/sys_master/h2c/h48/12568892964894.jpg|||||||751404|||||||||||Unilever -  Benelux - PO Box 10024, 1070 Anderlecht||||||||3000MLT||6 x 50 cl|Koolzuurhoudend water, invertsuiker, fructose, thee-extract⁽¹⁾ (0,3%), voedingszuren (citroenzuur, appelzuur), zuurteregelaar (trinatriumcitraat), citroensap uit geconcentreerd sap (0,1%), aroma&apos;s, antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). ⁽¹⁾Rainforest Alliance Certified. More information on ra.org.||True||S2009032502194400000P|||||||||
S2021061900557330099|delhaize||||||||2026_03_15|"Delhaize | Grenadine | Bruisend | PET 6 x 33 cl"|Delhaize||33|cl||eshop|Koude en warme dranken|Frisdrank|Andere bruisende frisdranken|Grenadine|"Grenadine | Bruisend | PET"||2.99|2.99|||||||||||1.51|||EUR|"eshop > Koude en warme dranken > Frisdrank > Andere bruisende frisdranken > Grenadine > Grenadine | Bruisend | PET"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Andere-bruisende-frisdranken/Grenadine/Grenadine-Bruisend-PET/p/S2021061900557330099||Delhaize Grenadine 6x33cl||Na openen: gekoeld bewaren (max. 7°C), beperkte houdbaarheid. Donker bewaren bij kamertemperatuur.|||||||||{'Per': ['Niet Bereid 100 g', 'Niet Bereid (%RI) 330mlt'], 'Energie': ['119 kJ', '398 kJ (5.61%)'], 'Kilocalorieën': ['28 kcal', '94 kcal (5.61%)'], 'Vetten waarvan': ['<0.5 g', '<0.5 g (0.71%)'], 'Verzadigde vetten': ['<0.1 g', '<0.1 g (0.5%)'], 'Koolhydraten waarvan': ['6.9 g', '23 g (10.45%)'], 'Suikers': ['6.9 g', '23 g (27.06%)'], 'Vezels': ['<0.5 g', '<0.5 g'], 'Eiwitten': ['<0.5 g', '<0.5 g (2.08%)'], 'Zout': ['<0.01 g', '<0.01 g (0.25%)'], 'Mineralen': []}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/hc4/h78/12568939102238.jpg|||||||||||56250|||||||||||"Delhaize Le Lion/De Leeuw - Brusselsesteenweg 347, 1730 Asse - Belgique/Belgie | tel : 00800/33 54 24 93"||||||||33cl||6 x 33 cl|Koolzuurhoudend water, fructosestroop, suiker, aroma, voedingszuur (citroenzuur), kleurstofconcentraat (zwarte bes, wortel), conserveermiddel (dimethyldicarbonaat, kaliumsorbaat), natuurlijk aroma.||True||S2021061900557330099P|||||||||
S2017082304174220099|delhaize||||||||2026_03_15|"Pepsi | Regular | Cola | Frisdrank | 33Cl 6 x 33 cl"|Pepsi||33|cl||eshop|Koude en warme dranken|Frisdrank|Cola|Klassieke cola|"Regular | Cola | Frisdrank | 33Cl"||4.19|4.19|||||||||||2.12|||EUR|"eshop > Koude en warme dranken > Frisdrank > Cola > Klassieke cola > Regular | Cola | Frisdrank | 33Cl"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Cola/Klassieke-cola/Regular-Cola-Frisdrank-33Cl/p/S2017082304174220099||Cola frisdrank met de originele Pepsi cola smaak.||Koel en droog bewaren. Na openen beperkt houdbaar.||Zeer koel schenken.|||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 330MLT'], 'Energie': ['78 KJ', '258 KJ (3%)'], 'Kilocalorieën': ['18 KCAL', '61 KCAL (3%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['4.6 g', '15 g'], 'Suikers': ['4.6 g', '15 g (17%)'], 'Eiwitten': ['0 g', '0 g'], 'Zout': ['0 g', '0.02 g (1%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/products/hc5/h42/13543731920926.jpg|||||||||||187455|||||||||||PepsiCo Belux BVBA/SPRL - Da Vincilaan 3, 1930 ZAVENTEM, Belgium.||||||||6 piece(s)||6 x 33 cl|Koolzuurhoudend water, suiker, kleurstof (E150d), aroma&apos;s (bevat cafeïne), voedingszuur (fosforzuur), zoetstoffen (acesulfaam-K, sucralose).||True||S2017082304174220099P|||||||||
S2008040203194700000|delhaize||||||||2026_03_15|"Oasis | Tropical | rPET 6 x 25 cl"|Oasis||25|cl||eshop|Koude en warme dranken|Frisdrank|Andere niet-bruisende frisdranken|"Tropical | rPET"|||5.35|5.35|||||||||||3.57|||EUR|"eshop > Koude en warme dranken > Frisdrank > Andere niet-bruisende frisdranken > Tropical | rPET"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Andere-niet-bruisende-frisdranken/Tropical-rPET/p/S2008040203194700000||Verfrissende fruitdrank, tropische smaak||Uit de zon en op een koele plaats bewaren.||Koel schenken.|||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 200MLT'], 'Energie': ['111 KJ', '222 KJ (3%)'], 'Kilocalorieën': ['26 KCAL', '52 KCAL (3%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['6.1 g', '12.2 g (5%)'], 'Suikers': ['6 g', '12 g (13%)'], 'Eiwitten': ['0.1 g', '0.1 g (0%)'], 'Zout': ['0.03 g', '0.06 g (1%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/hae/h33/12580582064158.jpg|||||||||||751692|||||||||||Schweppes Suntory Benelux - Ildefonse Vandammestraat 5-7, 1560 Hoeilaart, België/Belgique||||||||6 piece(s)||6 x 25 cl|Water, vruchtensapconcentraat 12% (sinaasappel 6%, appel, mango 0,08%, passievrucht 0,06%), suiker, fructosestroop, zuurteregelaars citroenzuur en appelzuur, natuurlijke aroma&apos;s, zuurteregelaar natriumcitraat, antioxidant ascorbinezuur, kleurstof paprika-extract, natuurlijk sinaasappelaroma.||True||S2008040203194700000P|||||||||
S2014052100920000001|delhaize||||||||2026_03_15|"Monster Energy | Energiedrank | Blik 4 x 50 cl"|Monster Energy||50|cl||eshop|Koude en warme dranken|Frisdrank|Energiedrank|"Energiedrank | Blik"|||5.79|5.79|||||||||||2.9|||EUR|"eshop > Koude en warme dranken > Frisdrank > Energiedrank > Energiedrank | Blik"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Energiedrank/Energiedrank-Blik/p/S2014052100920000001||Monster Energy is een bruisende energiedrank met vitamine B en een frisse smaak. Zet je schrap voor de ruigste energydrink op aarde, monsterlijk groot, monsterlijk lekker.||Koel en droog bewaren.|||||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 250MLT'], 'Energie': ['201 KJ', '503 KJ (6%)'], 'Kilocalorieën': ['47 KCAL', '118 KCAL (6%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['12 g', '30 g (12%)'], 'Suikers': ['11 g', '28 g (31%)'], 'Eiwitten': ['0 g', '0 g (0%)'], 'Zout': ['0.19 g', '0.48 g (8%)'], 'Vitamines': [], 'Vitamin B2 (riboflavine)': ['0.56 mg', '1.4 mg (100%)'], 'Vitamin B3 (niacine)': ['6.4 mg', '16 mg (100%)'], 'Vitamine B6 (pyridoxine)': ['0.56 mg', '1.4 mg (100%)'], 'Vitamine B12(cobalamine)': ['1 µg', '2.5 µg (100%)'], 'Mineralen': []}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/products/hf0/h47/13289029271582.jpg|||||||||||330216|||||||||||Monster Energy Europe Limited - South Bank House, Barrow Street, Dublin 4, Ierland / Irlande / Irland||||||||4 piece(s)||4 x 50 cl|Sprankelend water, suiker, glucosestroop, voedingszuur (citroenzuur), aroma’s, taurine (0,4%), zuurteregelaar (natriumcitraten), ginsengwortelextract (0,08%), l-carnitine l-tartraat (0,04%), conserveermiddelen (sorbinezuur, benzoëzuur), cafeïne (0,03%), kleurstof (antocyanen), vitamines (niacine, b6, riboflavine, b12), zoetstof (sucralose), natriumchloride, glucuronolacton, guarana extract (0,002%), inositol, maltodextrin.||True||S2014052100920000001P|||||||||
S2022032300615330099|delhaize||||||||2026_03_15|"Coca-Cola | Cherry | Cherry | Blik 6 x 33 cl"|Coca-Cola||33|cl||eshop|Koude en warme dranken|Frisdrank|Cola|Klassieke cola|"Cherry | Blik"||5.89|5.89|||||||||||2.97|||EUR|"eshop > Koude en warme dranken > Frisdrank > Cola > Klassieke cola > Cherry | Blik"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Cola/Klassieke-cola/Cherry-Blik/p/S2022032300615330099||van kersen. Smaakt zoals alleen Coca-Cola smaken kan!? Coca-Cola Cherry: de Coca-Cola die je zo goed kent, met een frisse toets||Koel, droog en uit het zonlicht bewaren.|||||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 330MLT'], 'Energie': ['194 KJ', '640 KJ (8%)'], 'Kilocalorieën': ['46 KCAL', '152 KCAL (8%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['11.4 g', '38 g (14%)'], 'Suikers': ['11.4 g', '38 g (42%)'], 'Eiwitten': ['0 g', '0 g (0%)'], 'Zout': ['0 g', '0 g (0%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/products/h1f/hd7/12716497043486.jpg|||||||||||63269|||||||||||The Coca-Cola Company - BP/PB/PF 400 - B-1070 Bruxelles/Brussel/Brüssel||||||||6 piece(s)||6 x 33 cl|Sprankelend water; suiker; kleurstof E150d; voedingszuur E338; natuurlijke aroma&apos;s; aroma cafeïne.||True||S2022032300615330099P|||||||||
S2018121700021260095|delhaize||||||||2026_03_15|"Lipton | Green Tea | Ice Tea | Niet bruisende | Groene | Original 8 x 33 cl"|Lipton||33|cl||eshop|Koude en warme dranken|Frisdrank|Iced tea|Niet-bruisende iced tea|"Ice Tea | Niet bruisende | Groene | Original"||6.59|6.59|||||||||||2.5|||EUR|"eshop > Koude en warme dranken > Frisdrank > Iced tea > Niet-bruisende iced tea > Ice Tea | Niet bruisende | Groene | Original"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Iced-tea/Niet-bruisende-iced-tea/Ice-Tea-Niet-bruisende-Groene-Original/p/S2018121700021260095||Lipton Ice Tea Ijsthee Green is een verfrissende ijsthee verkrijgbaar in blik van 33cl. Lipton Ice Tea Green is een frisdrank op basis van groene thee-extract. Gezoet met suiker en zoetstof van natuurlijke oorsprong||||IJskoud serveren. Lipton Ice Tea bevat thee-extract. Een licht bezinksel is mogelijk.|||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 330MLT'], 'Energie': ['42 KJ', '138 KJ (2%)'], 'Kilocalorieën': ['10 KCAL', '33 KCAL (2%)'], 'Vetten waarvan': ['0 g', '0 g (1%)'], 'Verzadigde vetten': ['0 g', '0 g (1%)'], 'Koolhydraten waarvan': ['2.3 g', '7.6 g (3%)'], 'Suikers': ['2.2 g', '7.3 g (8%)'], 'Eiwitten': ['0 g', '0 g (1%)'], 'Zout': ['0.03 g', '0.11 g (2%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/h18/he8/12568808882206.jpg||https://www.delhaize.be/medias/sys_master/h08/h7d/12568809472030.jpg||https://www.delhaize.be/medias/sys_master/h19/hec/12568809799710.jpg|||||||22008|||||||||||Unilever -  Benelux - PO Box 10024, 1070 Anderlecht||||||||330MLT||8 x 33 cl|Water, fructose, suiker, voedingszuren (citroenzuur, appelzuur), groene thee-extract(1) (0,12%), zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), natuurlijk aroma, zoetstof (steviolglycosiden van Stevia). (1)Rainforest Alliance Certified. More information on ra.org.||False||S2018121700021260095P|||||||||
S2021112400589420099|delhaize||||||||2026_03_15|"San Pellegrino | Limonade | Aranciata Rossa 6 x 33 cl"|San Pellegrino||33|cl||eshop|Koude en warme dranken|Frisdrank|Andere bruisende frisdranken|Orange|"Limonade | Aranciata Rossa"||6.49|6.49|||||||||||3.28|||EUR|"eshop > Koude en warme dranken > Frisdrank > Andere bruisende frisdranken > Orange > Limonade | Aranciata Rossa"|https://www.delhaize.be/nl/shop/Koude-en-warme-dranken/Frisdrank/Andere-bruisende-frisdranken/Orange/Limonade-Aranciata-Rossa/p/S2021112400589420099||Sanpellegrino Aranciata Rossa, een limonade met de natuurlijke smaak van zongerijpte en handgeplukte Italiaanse bloedsinaasappelen. Aranciata Rossa is ideaal voor een fruitige verfrissing zonder conserveermiddelen. Is verkrijgbaar in 7 smaken.||Bewaren op een plaats beschut tegen vorst en zon, op een droge plaats, schoon en geurloos|||||||||{'Per': ['Niet Bereid 100 mlt', 'Niet Bereid (%RI) 330MLT'], 'Energie': ['161 KJ', '530 KJ (6%)'], 'Kilocalorieën': ['38 KCAL', '125 KCAL (6%)'], 'Vetten waarvan': ['0 g', '0 g (0%)'], 'Verzadigde vetten': ['0 g', '0 g (0%)'], 'Koolhydraten waarvan': ['8.9 g', '29.4 g (11%)'], 'Suikers': ['8.8 g', '29 g (32%)'], 'Vezels': ['0 g', '0 g (0%)'], 'Eiwitten': ['0.1 g', '0.1 g (1%)'], 'Zout': ['0 g', '0 g (0%)']}||||||||||||||||||||||||||||||||https://www.delhaize.be/medias/sys_master/products/h96/h49/13399724064798.jpg|||||||||||59631|||||||||||Société des Produits Nestlé S.A. - Rue de Birminghamstraat 221 Bruxelles BE-1070 Brussel||||||||1.98LTR||6 x 33 cl|Water, sinaasappelsap uit concentraat (10 %), suiker, bloedsinaasappelsap uit concentraat (5 %), koolzuurgas, citroensapconcentraat, sinaasappelextract, zwarte wortelconcentraat, natuurlijk aroma.||True||S2021112400589420099P|||||||||
