2026-02-19 17:46:09,259 | INFO | reelly_scraper | {'unique_id': 3169, 'url': 'https://find.reelly.io/projects/3169', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3169', 'name': 'Radisson Residences'}
2026-02-19 17:46:09,273 | INFO | reelly_scraper | {'unique_id': 1419, 'url': 'https://find.reelly.io/projects/1419', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1419', 'name': 'Lumina Vista'}
2026-02-19 17:46:09,273 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,273 | INFO | reelly_scraper | {'unique_id': 2204, 'url': 'https://find.reelly.io/projects/2204', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2204', 'name': 'Azizi Arian'}
2026-02-19 17:46:09,273 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,273 | INFO | reelly_scraper | {'unique_id': 170, 'url': 'https://find.reelly.io/projects/170', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/170', 'name': 'DG1 Living'}
2026-02-19 17:46:09,273 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,274 | INFO | reelly_scraper | {'unique_id': 2486, 'url': 'https://find.reelly.io/projects/2486', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2486', 'name': 'IR1DIAN Park 2'}
2026-02-19 17:46:09,274 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,274 | INFO | reelly_scraper | {'unique_id': 1942, 'url': 'https://find.reelly.io/projects/1942', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1942', 'name': 'Binghatti Skyrise'}
2026-02-19 17:46:09,274 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,274 | INFO | reelly_scraper | {'unique_id': 405, 'url': 'https://find.reelly.io/projects/405', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/405', 'name': 'Casa Canal'}
2026-02-19 17:46:09,274 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,274 | INFO | reelly_scraper | {'unique_id': 2623, 'url': 'https://find.reelly.io/projects/2623', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2623', 'name': 'Celia Gardens'}
2026-02-19 17:46:09,274 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,274 | INFO | reelly_scraper | {'unique_id': 914, 'url': 'https://find.reelly.io/projects/914', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/914', 'name': 'The Beach Residence'}
2026-02-19 17:46:09,274 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,274 | INFO | reelly_scraper | {'unique_id': 3194, 'url': 'https://find.reelly.io/projects/3194', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3194', 'name': 'Yigo 26'}
2026-02-19 17:46:09,274 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,274 | INFO | reelly_scraper | {'unique_id': 2915, 'url': 'https://find.reelly.io/projects/2915', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2915', 'name': 'Breez'}
2026-02-19 17:46:09,275 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,275 | INFO | reelly_scraper | {'unique_id': 2329, 'url': 'https://find.reelly.io/projects/2329', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2329', 'name': 'Eden House The Park'}
2026-02-19 17:46:09,275 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,275 | INFO | reelly_scraper | {'unique_id': 1087, 'url': 'https://find.reelly.io/projects/1087', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1087', 'name': 'Faradis Tower'}
2026-02-19 17:46:09,275 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,275 | INFO | reelly_scraper | {'unique_id': 601, 'url': 'https://find.reelly.io/projects/601', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/601', 'name': 'Al Mahra Residence'}
2026-02-19 17:46:09,275 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,275 | INFO | reelly_scraper | {'unique_id': 2798, 'url': 'https://find.reelly.io/projects/2798', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2798', 'name': 'Binghatti Flare'}
2026-02-19 17:46:09,275 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,275 | INFO | reelly_scraper | {'unique_id': 325, 'url': 'https://find.reelly.io/projects/325', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/325', 'name': 'Canal Crown'}
2026-02-19 17:46:09,275 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,275 | INFO | reelly_scraper | {'unique_id': 1422, 'url': 'https://find.reelly.io/projects/1422', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1422', 'name': 'Sea View Residence'}
2026-02-19 17:46:09,275 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,276 | INFO | reelly_scraper | {'unique_id': 1898, 'url': 'https://find.reelly.io/projects/1898', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1898', 'name': 'Verdana Empire'}
2026-02-19 17:46:09,276 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,276 | INFO | reelly_scraper | {'unique_id': 3076, 'url': 'https://find.reelly.io/projects/3076', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3076', 'name': 'Sunstone'}
2026-02-19 17:46:09,276 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,276 | INFO | reelly_scraper | {'unique_id': 2678, 'url': 'https://find.reelly.io/projects/2678', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2678', 'name': 'Flow Residences'}
2026-02-19 17:46:09,276 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,276 | INFO | reelly_scraper | {'unique_id': 859, 'url': 'https://find.reelly.io/projects/859', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/859', 'name': 'Vista Del Mar'}
2026-02-19 17:46:09,276 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,276 | INFO | reelly_scraper | {'unique_id': 2835, 'url': 'https://find.reelly.io/projects/2835', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2835', 'name': 'Azizi Abraham'}
2026-02-19 17:46:09,276 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,276 | INFO | reelly_scraper | {'unique_id': 2374, 'url': 'https://find.reelly.io/projects/2374', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2374', 'name': 'AYA Beachfront Residences'}
2026-02-19 17:46:09,276 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,276 | INFO | reelly_scraper | {'unique_id': 1639, 'url': 'https://find.reelly.io/projects/1639', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1639', 'name': 'Autograph S Series Residence'}
2026-02-19 17:46:09,277 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:46:09,277 | INFO | reelly_scraper | {'unique_id': 1552, 'url': 'https://find.reelly.io/projects/1552', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1552', 'name': 'Palatium Residence'}
2026-02-19 17:46:09,277 | INFO | reelly_scraper | save eroor due to ValidationError (ProductUrl:None) (StringField only accepts string values: ['unique_id'])
2026-02-19 17:47:24,729 | INFO | reelly_scraper | {'unique_id': '3169', 'url': 'https://find.reelly.io/projects/3169', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3169', 'name': 'Radisson Residences'}
2026-02-19 17:47:24,788 | INFO | reelly_scraper | {'unique_id': '3237', 'url': 'https://find.reelly.io/projects/3237', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3237', 'name': 'Sera Gardens'}
2026-02-19 17:47:24,789 | INFO | reelly_scraper | {'unique_id': '3238', 'url': 'https://find.reelly.io/projects/3238', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3238', 'name': 'Orvessa Residences'}
2026-02-19 17:47:24,789 | INFO | reelly_scraper | {'unique_id': '3236', 'url': 'https://find.reelly.io/projects/3236', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3236', 'name': 'Crystal Tower by VHS'}
2026-02-19 17:47:24,790 | INFO | reelly_scraper | {'unique_id': '3001', 'url': 'https://find.reelly.io/projects/3001', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3001', 'name': 'Stamn Mia Tower'}
2026-02-19 17:47:24,790 | INFO | reelly_scraper | {'unique_id': '3011', 'url': 'https://find.reelly.io/projects/3011', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3011', 'name': 'Vista Verde'}
2026-02-19 17:47:24,790 | INFO | reelly_scraper | {'unique_id': '2757', 'url': 'https://find.reelly.io/projects/2757', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2757', 'name': 'MAAK Residence'}
2026-02-19 17:47:24,791 | INFO | reelly_scraper | {'unique_id': '3244', 'url': 'https://find.reelly.io/projects/3244', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3244', 'name': 'Serenz'}
2026-02-19 17:47:24,791 | INFO | reelly_scraper | {'unique_id': '3269', 'url': 'https://find.reelly.io/projects/3269', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3269', 'name': 'Radisson Blu Hotel & Residences'}
2026-02-19 17:47:24,792 | INFO | reelly_scraper | {'unique_id': '3221', 'url': 'https://find.reelly.io/projects/3221', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3221', 'name': 'Binghatti Luxuria'}
2026-02-19 17:47:24,792 | INFO | reelly_scraper | {'unique_id': '3257', 'url': 'https://find.reelly.io/projects/3257', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3257', 'name': 'A1LA Residence'}
2026-02-19 17:47:24,792 | INFO | reelly_scraper | {'unique_id': '3239', 'url': 'https://find.reelly.io/projects/3239', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3239', 'name': 'Binghatti Skyflame'}
2026-02-19 17:47:24,793 | INFO | reelly_scraper | {'unique_id': '3246', 'url': 'https://find.reelly.io/projects/3246', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3246', 'name': 'Binghatti Etherea'}
2026-02-19 17:47:24,793 | INFO | reelly_scraper | {'unique_id': '3241', 'url': 'https://find.reelly.io/projects/3241', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3241', 'name': 'Rotana Residences South Tower'}
2026-02-19 17:47:24,794 | INFO | reelly_scraper | {'unique_id': '3232', 'url': 'https://find.reelly.io/projects/3232', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3232', 'name': 'One By Preston'}
2026-02-19 17:47:24,794 | INFO | reelly_scraper | {'unique_id': '3198', 'url': 'https://find.reelly.io/projects/3198', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3198', 'name': 'Maravea Residences'}
2026-02-19 17:47:24,794 | INFO | reelly_scraper | {'unique_id': '3248', 'url': 'https://find.reelly.io/projects/3248', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3248', 'name': 'Expo Valley Views - Ghadeer'}
2026-02-19 17:47:24,795 | INFO | reelly_scraper | {'unique_id': '3226', 'url': 'https://find.reelly.io/projects/3226', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3226', 'name': 'The Meriva Collection'}
2026-02-19 17:47:24,795 | INFO | reelly_scraper | {'unique_id': '3242', 'url': 'https://find.reelly.io/projects/3242', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3242', 'name': 'Rotana Residences North Tower'}
2026-02-19 17:47:24,795 | INFO | reelly_scraper | {'unique_id': '3143', 'url': 'https://find.reelly.io/projects/3143', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3143', 'name': 'Marquis Horizon'}
2026-02-19 17:47:24,796 | INFO | reelly_scraper | {'unique_id': '3157', 'url': 'https://find.reelly.io/projects/3157', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3157', 'name': 'Parkgreen Residences'}
2026-02-19 17:47:24,796 | INFO | reelly_scraper | {'unique_id': '2902', 'url': 'https://find.reelly.io/projects/2902', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2902', 'name': 'The Residences at Sheraton Al Marjan Island Resort'}
2026-02-19 17:47:24,796 | INFO | reelly_scraper | {'unique_id': '3148', 'url': 'https://find.reelly.io/projects/3148', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3148', 'name': 'Divine Elements'}
2026-02-19 17:47:24,797 | INFO | reelly_scraper | {'unique_id': '3222', 'url': 'https://find.reelly.io/projects/3222', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3222', 'name': 'Wedyan – The Canal'}
2026-02-19 17:47:24,797 | INFO | reelly_scraper | {'unique_id': '1973', 'url': 'https://find.reelly.io/projects/1973', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1973', 'name': 'Interstellar Tower'}
2026-02-19 17:47:24,797 | INFO | reelly_scraper | {'unique_id': '3193', 'url': 'https://find.reelly.io/projects/3193', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3193', 'name': 'Inaura Hotels & Residences Downtown'}
2026-02-19 17:47:24,798 | INFO | reelly_scraper | {'unique_id': '1419', 'url': 'https://find.reelly.io/projects/1419', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1419', 'name': 'Lumina Vista'}
2026-02-19 17:47:24,798 | INFO | reelly_scraper | {'unique_id': '2204', 'url': 'https://find.reelly.io/projects/2204', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2204', 'name': 'Azizi Arian'}
2026-02-19 17:47:24,798 | INFO | reelly_scraper | {'unique_id': '170', 'url': 'https://find.reelly.io/projects/170', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/170', 'name': 'DG1 Living'}
2026-02-19 17:47:24,799 | INFO | reelly_scraper | {'unique_id': '2486', 'url': 'https://find.reelly.io/projects/2486', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2486', 'name': 'IR1DIAN Park 2'}
2026-02-19 17:47:24,799 | INFO | reelly_scraper | {'unique_id': '1942', 'url': 'https://find.reelly.io/projects/1942', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1942', 'name': 'Binghatti Skyrise'}
2026-02-19 17:47:24,800 | INFO | reelly_scraper | {'unique_id': '405', 'url': 'https://find.reelly.io/projects/405', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/405', 'name': 'Casa Canal'}
2026-02-19 17:47:24,800 | INFO | reelly_scraper | {'unique_id': '2623', 'url': 'https://find.reelly.io/projects/2623', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2623', 'name': 'Celia Gardens'}
2026-02-19 17:47:24,800 | INFO | reelly_scraper | {'unique_id': '914', 'url': 'https://find.reelly.io/projects/914', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/914', 'name': 'The Beach Residence'}
2026-02-19 17:47:24,801 | INFO | reelly_scraper | {'unique_id': '3194', 'url': 'https://find.reelly.io/projects/3194', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/3194', 'name': 'Yigo 26'}
2026-02-19 17:47:24,801 | INFO | reelly_scraper | {'unique_id': '2915', 'url': 'https://find.reelly.io/projects/2915', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2915', 'name': 'Breez'}
2026-02-19 17:47:24,801 | INFO | reelly_scraper | {'unique_id': '2329', 'url': 'https://find.reelly.io/projects/2329', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2329', 'name': 'Eden House The Park'}
2026-02-19 17:47:24,802 | INFO | reelly_scraper | {'unique_id': '1087', 'url': 'https://find.reelly.io/projects/1087', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1087', 'name': 'Faradis Tower'}
2026-02-19 17:47:24,802 | INFO | reelly_scraper | {'unique_id': '601', 'url': 'https://find.reelly.io/projects/601', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/601', 'name': 'Al Mahra Residence'}
2026-02-19 17:47:24,802 | INFO | reelly_scraper | {'unique_id': '2798', 'url': 'https://find.reelly.io/projects/2798', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/2798', 'name': 'Binghatti Flare'}
2026-02-19 17:47:24,803 | INFO | reelly_scraper | {'unique_id': '325', 'url': 'https://find.reelly.io/projects/325', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/325', 'name': 'Canal Crown'}
2026-02-19 17:47:24,803 | INFO | reelly_scraper | {'unique_id': '1422', 'url': 'https://find.reelly.io/projects/1422', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1422', 'name': 'Sea View Residence'}
2026-02-19 17:47:24,803 | INFO | reelly_scraper | {'unique_id': '1898', 'url': 'https://find.reelly.io/projects/1898', 'api_url': 'https://api-reelly.up.railway.app/api/internal/projects/1898', 'name': 'Verdana Empire'}
